OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
39355,9054361919,Oshawa,Ontario,670699.76,4862505.12,5067,Martin Chiropractic,L1J2J9,2019-07-10,2019-07-10,621310.0,Offices of chiropractors,9057254020,www.docmartin.com,,,,,,L1J2J9,,Chiropractor office and clinic.,292,King,Street,West,Oshawa,POINT (-78.8746194476965 43.89588648161364),-78.8746194476965,43.89588648161364
39356,,Oshawa,Ontario,670699.76,4862505.12,39803,McCam Insurance,L1J2J9,2019-07-10,2019-07-10,524210.0,Insurance agencies and brokerages,9055790111,www.mccaminsurance.com,,,,,,L1J2J9,,Insurance office.,292,King,Street,West,Oshawa,POINT (-78.8746194476965 43.89588648161364),-78.8746194476965,43.89588648161364
39357,,Oshawa,Ontario,670699.76,4862505.12,39804,The Perio Centre,L1J2J9,2019-07-10,2019-07-10,621210.0,Offices of dentists,9057255088,www.theperiocentre.com,,,,,,L1J2J9,,Periodontist and implant surgery.,292,King,Street,West,Oshawa,POINT (-78.8746194476965 43.89588648161364),-78.8746194476965,43.89588648161364
39358,9057239394,Oshawa,Ontario,670724.37,4862466.54,39797,Independent Project Managers,L1J2J9,2019-07-10,2019-07-10,236220.0,Commercial and institutional building construction,9057239300,www.ipmanagers.ca,,,,,,L1J2J9,201,Project management for construction.,286,King,Street,West,Oshawa,POINT (-78.87432559098069 43.89553366089144),-78.87432559098069,43.89553366089144
39359,,Oshawa,Ontario,670724.37,4862466.54,230919,S. Denyse Diaz Law,L1J2J9,2019-07-10,2019-07-10,541110.0,Offices of lawyers,2892409315,,,,,,,,203,Law office.,286,King,Street,West,Oshawa,POINT (-78.87432559098069 43.89553366089144),-78.87432559098069,43.89553366089144
39360,,Oshawa,Ontario,670724.37,4862466.54,476537,New Paths Counselling,L1J2J9,2019-07-10,2019-08-07,621330.0,Offices of mental health practitioners (except physicians),9054496648,www.newpathscounselling.com,,,,,,,301,"Counselling services, psychotherapist office.",286,King,Street,West,Oshawa,POINT (-78.87432559098069 43.89553366089144),-78.87432559098069,43.89553366089144
39361,,Oshawa,Ontario,670724.37,4862466.54,232947,Durham Mediation Centre,L1J2J9,2019-07-10,2019-07-18,541990.0,"All other professional, scientific and technical services",9055791988,www.durhammediationcentre.org,,,,,,,B,Mediation centre.,286,King,Street,West,Oshawa,POINT (-78.87432559098069 43.89553366089144),-78.87432559098069,43.89553366089144
39362,9052404406,Oshawa,Ontario,670515.2,4862322.31,155699,Flooring Liquidators,L1J2J9,2019-07-10,2019-07-10,444190.0,Other building material dealers,9052404402,www.flooringliquidators.ca,,,,,,L1J2J9,,Flooring retailer.,369,King,Street,West,Oshawa,POINT (-78.87697430726766 43.8942843580538),-78.87697430726766,43.8942843580538
39363,9057251164,Oshawa,Ontario,671881.11,4861971.65,6045,Oshawa Dentist,L1H4H3,2019-07-10,2019-07-10,621210.0,Offices of dentists,9057256060,www.oshawadentist.com,,,,,,L1H4H3,,Family dentistry.,259,Simcoe,Street,South,Oshawa,POINT (-78.86009253249847 43.89081218560611),-78.86009253249847,43.89081218560611
39364,,Oshawa,Ontario,671988.494,4861905.424,316526,Weighted for You,L1H4N9,2019-07-10,2019-07-10,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),9057284335,https://www.facebook.com/Weighted-for-You-15540735,,,,,,,,"I produce Weighted Blankets. weighted neck snakes,neck pets,lap mats and weighed activity match and pouches.",291,Celina,Street,,Oshawa,POINT (-78.85877788885442 43.890191287014154),-78.85877788885442,43.890191287014154
39365,,Oshawa,Ontario,672046.56,4861526.27,6081,Tim Hortons,L1H4J5,2019-07-10,2019-07-10,722512.0,Limited-service eating places,9055795368,www.timhortons.com,,,,,,L1H4J5,,Fast casual restaurant. Coffee and doughnuts,415,Simcoe,Street,South,Oshawa,POINT (-78.85817778164177 43.886766346369384),-78.85817778164177,43.886766346369384
39366,,Oshawa,Ontario,672090.37,4861498.7,6088,Cloud Nine Adult Products,L1H4J5,2019-07-10,2019-07-11,532280.0,All other consumer goods rental,9054381554,,,,,,,L1H4J5,7,Adult video & product retailer.,433,Simcoe,Street,South,Oshawa,POINT (-78.85764165844355 43.88650806718498),-78.85764165844355,43.88650806718498
39367,4162674115,Oshawa,Ontario,672763.25,4861299.66,6512,Clover Leaf Motel,L1H3C1,2019-07-11,2019-07-11,721114.0,Motels,9057237272,,,,,,,L1H3C1,,20 room motel.,214,Toronto,Avenue,,Oshawa,POINT (-78.84933523379398 43.8845599237753),-78.84933523379398,43.8845599237753
39368,9054331604,Oshawa,Ontario,672212.75,4861004.82,6164,L.A. Auto Sales,L1H4K1,2019-07-11,2019-07-11,441120.0,Used car dealers,9054331600,,,,,,,L1H4K1,,Sales - Used Cars.,597,Simcoe,Street,South,Oshawa,POINT (-78.85627862934024 43.882035873609574),-78.85627862934024,43.882035873609574
39369,,Oshawa,Ontario,672066.93,4861112.92,163036,AAA Auto Sales,L1H0A6,2019-07-11,2019-07-25,441120.0,Used car dealers,9054042277,www.aaaautosales.ca,,,,,,L1H0A6,,Sales of used vehicles.,548,Simcoe,Street,South,Oshawa,POINT (-78.85805769457495 43.883042521666916),-78.85805769457495,43.883042521666916
39370,,Oshawa,Ontario,672106.57,4861173.3,39746,Pizza Pizza,L1H4J8,2019-07-11,2019-07-11,722512.0,Limited-service eating places,9055711111,www.pizzapizza.ca,,,,,,L1H3Z7,,Pizza delivery and pick up,532,Simcoe,Street,South,Oshawa,POINT (-78.85754510587029 43.883576536199435),-78.85754510587029,43.883576536199435
39371,,Oshawa,Ontario,672101.93,4861189.09,6123,Estate Buyers International - Cash For Gold,L1H4J8,2019-07-11,2019-07-11,452999.0,All other miscellaneous general merchandise stores,9055769203,www.canadianassetbuyers.ca,,,,,,L1H4J8,,"Cash for gold, general merchandise store.",526,Simcoe,Street,South,Oshawa,POINT (-78.8575977328993 43.8837196876862),-78.8575977328993,43.8837196876862
39372,,Oshawa,Ontario,672090.15,4861208.98,6120,Oshawa Portugese Club,L1H4J8,2019-07-11,2019-07-18,813410.0,Civic and social organizations,9052405255,,,,,,,L1H4J8,,Banquet hall and Portugese club.,520,Simcoe,Street,South,Oshawa,POINT (-78.85773785839149 43.88390139435303),-78.85773785839149,43.88390139435303
39373,,Oshawa,Ontario,672002.2,4861447.9,41730,Trilogy Auto,L1H4J6,2019-07-11,2019-07-11,441320.0,Tire dealers,9052408473,www.trilogyauto.com,,,,,,L1H4J6,,New and used tire retailer,434,Simcoe,Street,South,Oshawa,POINT (-78.85875491276204 43.88607156734432),-78.85875491276204,43.88607156734432
39374,,Oshawa,Ontario,671997.64,4861485.82,603115,Good As New,L1H4J6,2019-07-11,2019-07-16,443141.0,Household Appliance Stores,9052334797,,,,,,,,,Used and refurbished appliances.,426,Simcoe,Street,South,Oshawa,POINT (-78.85879941378384 43.88641381203439),-78.85879941378384,43.88641381203439
39375,,Oshawa,Ontario,672152.58,4861528.62,4258,Northern Portugal Cultural Centre,L1H2Z1,2019-07-11,2019-07-11,813410.0,Civic and social organizations,9055762474,northernportugal.org,,,,,,L1H2Z1,,Non-profit organization that sustains the Portuguese culture in Durham Region.,40,Albany,Street,,Oshawa,POINT (-78.85685808289526 43.88676275054665),-78.85685808289526,43.88676275054665
39376,9057256869,Oshawa,Ontario,672074.84,4861394.07,6105,Central Park Physiotherapy Centre,L1H4J7,2019-07-11,2019-07-11,621340.0,"Offices of physical, occupational, and speech therapists and audiologists",9057254241,www.centraleasthealthline.ca/displayservice,,,,,,L1H4J7,,Physiotherapy centre.,455,Simcoe,Street,South,Oshawa,POINT (-78.85786861029626 43.88557029371198),-78.85786861029626,43.88557029371198
39377,,Oshawa,Ontario,671825.65,4861876.41,4744,Lovell Pharmacy,L1H2J9,2019-07-11,2019-07-11,446110.0,Pharmacies and drug stores,9054322610,http://www.lovelldrugs.com,,,,,,,,Clinic pharmacy.,11,Gibb,Street,,Oshawa,POINT (-78.86081321532038 43.889968197975534),-78.86081321532038,43.889968197975534
39378,,Oshawa,Ontario,671825.65,4861876.41,4740,Glazier Dental Centre,L1H2J9,2019-07-11,2019-07-11,621210.0,Offices of dentists,9055797882,,,,,,,L1H2J9,,Dental office.,11,Gibb,Street,,Oshawa,POINT (-78.86081321532038 43.889968197975534),-78.86081321532038,43.889968197975534
39379,9054389729,Oshawa,Ontario,671825.65,4861876.41,4742,Impexxus Medical Imaging,L1H2J9,2019-07-11,2019-07-18,621510.0,Medical and diagnostic laboratories,9055769729,www.impexxus.ca,,,,,,L1H2J9,,Ultrasounds and x-ray clinic.,11,Gibb,Street,,Oshawa,POINT (-78.86081321532038 43.889968197975534),-78.86081321532038,43.889968197975534
39380,,Oshawa,Ontario,671825.65,4861876.41,603124,Life Labs,,2019-07-11,2019-07-16,621510.0,Medical and diagnostic laboratories,9054380889,www.lifelabs.com,,,,,,,,Clinic and doctor's office.,11,Gibb,Street,,Oshawa,POINT (-78.86081321532038 43.889968197975534),-78.86081321532038,43.889968197975534
39381,,Oshawa,Ontario,671918.95,4861869.11,39710,Class Act Inc.,L1H4H5,2019-07-11,2019-07-16,451120.0,"Hobby, toy and game stores",9052408400,www.classact.ca,,,,,,,1,Rubberstamp & scrapbooking supplies. Classes available.,295,Simcoe,Street,South,Oshawa,POINT (-78.85965480692218 43.889880771835834),-78.85965480692218,43.889880771835834
39382,,Oshawa,Ontario,671945.37,4861773.59,6061,Bill's Place - Family Restaurant,L1H4H9,2019-07-11,2019-07-11,722512.0,Limited-service eating places,9054489661,,,,,,,L1H4H9,,Limited service restaurant.,329,Simcoe,Street,South,Oshawa,POINT (-78.85935690705956 43.8890151809877),-78.85935690705956,43.8890151809877
39383,9055763374,Oshawa,Ontario,671951.82,4861751.45,6064,Window Bars Inc. Locksmiths,L1H4H9,2019-07-11,2019-07-11,561622.0,Locksmiths,9055763393,www.windowbarsinc.com,,,,,,L1H4H9,,"Retail of locks, safes, cut keys, and locksmith services.",337,Simcoe,Street,South,Oshawa,POINT (-78.85928380074165 43.88881447477015),-78.85928380074165,43.88881447477015
39384,,Oshawa,Ontario,672037.83,4861677.42,6072,Holy Cross Roman Catholic Church,L1H4J2,2019-07-12,2019-07-18,813110.0,Religious organizations,9057235259,www.holycrossoshawa.ca,,,,,,L1H4J2,,Place of worship.,373,Simcoe,Street,South,Oshawa,POINT (-78.85823763566458 43.888128338474495),-78.85823763566458,43.888128338474495
39385,,Oshawa,Ontario,671837.14,4862570.21,603138,Calver & Associates,L1H4R1,2019-07-12,2019-07-16,624190.0,Other individual and family services,2896770108,www.calverimmigrationservices.com,,,,,,,6,Canadian immigration services.,71,Albert,Street,,Oshawa,POINT (-78.86044668573288 43.89620791371429),-78.86044668573288,43.89620791371429
39386,,Oshawa,Ontario,671837.14,4862570.21,603139,Angelia McLean - Barrister & Solicitor,,2019-07-12,2019-07-18,541110.0,Offices of lawyers,9054355200,,,,,,,,7,Barrister & solicitor.,71,Albert,Street,,Oshawa,POINT (-78.86044668573288 43.89620791371429),-78.86044668573288,43.89620791371429
39387,,Oshawa,Ontario,671837.14,4862570.21,603140,Alison McArthur - Social Worker & Family Mediator,L1H4R1,2019-07-12,2019-08-14,624190.0,Other individual and family services,9057676814,,,,,,,,Main,Family mediation and counselling services.,71,Albert,Street,,Oshawa,POINT (-78.86044668573288 43.89620791371429),-78.86044668573288,43.89620791371429
39388,9057234359,Oshawa,Ontario,671845.07,4862553.52,4558,Cooper's Auto Services Oshawa Ltd.,L1H1P9,2019-07-12,2019-07-12,811111.0,General automotive repair,9057239632,,,,,,,L1H1P9,,"Auto repair, gasoline retail.",56,Bruce,Street,,Oshawa,POINT (-78.86035339641643 43.89605589899592),-78.86035339641643,43.89605589899592
39389,,Oshawa,Ontario,671725.45,4862524.26,492958,Brew Wizards,,2019-07-12,2019-07-12,722512.0,Limited-service eating places,9052405504,www.brewwizards.ca,,,,,,,,Cafe & board games.,74,Celina,Street,,Oshawa,POINT (-78.86185118723324 43.89582050639025),-78.86185118723324,43.89582050639025
39390,,Oshawa,Ontario,671687.19,4862556.04,492985,Xtreme R/C,L1H3Z7,2019-07-12,2019-07-16,443143.0,"Appliance, television and other electronics stores",9052395544,www.xtremerc.ca,,,,,,,A,Racing and radio control car store.,57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39391,9052403030,Oshawa,Ontario,671687.19,4862556.04,163098,Cochrane Moore LLP,L1G4G4,2019-07-12,2019-07-12,541110.0,Offices of lawyers,9052404529,www.cctmlegal.com,,,,,,L1H3Z7,2A,Legal services.,57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39392,,Oshawa,Ontario,671687.19,4862556.04,370683,Hydra Search Group,L1H4G4,2019-07-12,2019-07-12,561310.0,Employment placement agencies and executive search services,6506141725,,,,,,,,2-K,"Head hunters, technical recruiters.",57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39393,9054347260,Oshawa,Ontario,671687.19,4862556.04,6148,COFRD - Conseil Des Organismes Francophones De La Region De Durham,L1H4G4,2019-07-12,2019-07-12,911320.0,Immigration services,9054347676,www.cofrd.org,,,,,,L1H4G4,"2 N,G,D,H",Immigration services.,57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39394,,Oshawa,Ontario,671687.19,4862556.04,6150,Cord Coordinated Design,L1H4G4,2019-07-12,2019-07-12,541490.0,Other specialized design services,9052409559,www.cord-design.com,,,,,,L1H4G4,1-H,Coordinated design and architecture.,57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39395,9055713494,Oshawa,Ontario,671687.19,4862556.04,6146,Kenneth R. Mcpherson. Barrister & Solicitor,L1H4G4,2019-07-12,2019-07-12,541110.0,Offices of lawyers,9055713002,,,,,,,L1H4G4,1-G,Criminal and family law,57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39396,9055760915,Oshawa,Ontario,671687.19,4862556.04,6151,Boychyn & Boychyn,L1H4G4,2019-07-12,2019-07-12,541110.0,Offices of lawyers,9055762670,,,,,,,L1H4G4,1-E,Law office and services.,57,Simcoe,Street,South,Oshawa,POINT (-78.86231700003756 43.89611535415719),-78.86231700003756,43.89611535415719
39397,9057255461,Oshawa,Ontario,671684.89,4862506.57,6176,Oshawa Community Church,L1H4G4,2019-07-12,2019-07-12,813110.0,Religious organizations,9057255946,www.occonline.ca,,,,,,L1H4G4,,Community Church.,71,Simcoe,Street,South,Oshawa,POINT (-78.86236154786445 43.89567078828427),-78.86236154786445,43.89567078828427
39398,9057285015,Oshawa,Ontario,671491.25,4862916.46,6167,Simcoe Street United Church,L1H4G4,2019-07-12,2019-07-25,813110.0,Religious organizations,9057288143,www.ssuc.ca,,,,,,L1H4G4,,United Church.,66,Simcoe,Street,South,Oshawa,POINT (-78.86463903966799 43.8994038033062),-78.86463903966799,43.8994038033062
39399,,Oshawa,Ontario,671646.88,4862488.5,6180,Classic Flowers,L1H4G6,2019-07-12,2019-07-12,453110.0,Florists,9055799569,www.classicflowers.ca,,,,,,L1H4G6,,Retail of flowers and other items.,74,Simcoe,Street,South,Oshawa,POINT (-78.8628403003438 43.89551705517588),-78.8628403003438,43.89551705517588
39400,,Oshawa,Ontario,671646.88,4862488.5,163094,Metis Nation of Ontario,L1G3X5,2019-07-12,2019-08-22,813410.0,Civic and social organizations,9054431003,,,,,,,L1H3Z7,101,Metis office and centre.,74,Simcoe,Street,South,Oshawa,POINT (-78.8628403003438 43.89551705517588),-78.8628403003438,43.89551705517588
39401,9056656646,Oshawa,Ontario,671813.01,4862488.39,549761,Compass Wealth Partners,L1H4R2,2019-07-12,2019-07-12,523930.0,Investment advice,9054308099,www.compasswealthpartners.ca,,,,,,,,Financial management,92,Albert,Street,,Oshawa,POINT (-78.86077328970781 43.89547737065198),-78.86077328970781,43.89547737065198
39402,,Oshawa,Ontario,671891.93,4862420.87,4260,United Steelworkers - Local 6571,L1H4R3,2019-07-12,2019-08-01,813930.0,Labour organizations,9055762210,www.usw6571.ca,,,,,,L1H4R3,,Steelworkers union.,115,Albert,Street,,Oshawa,POINT (-78.85981310953748 43.894851471978015),-78.85981310953748,43.894851471978015
39403,9055714250,Oshawa,Ontario,671844.95,4862402.13,4261,Kisbee Greer Law Office,L1H4R2,2019-07-12,2019-07-12,541110.0,Offices of lawyers,9055711404,,,,,,,L1H4R2,,"Barrister & solicitor. Law practise, wills and estates, real-estate and family.",122,Albert,Street,,Oshawa,POINT (-78.86040368365033 43.894693811957666),-78.86040368365033,43.894693811957666
39404,,Oshawa,Ontario,671698.52,4862466.75,6216,Hong Kong House Restaurant,L1H4G7,2019-07-12,2019-07-12,722512.0,Limited-service eating places,9054320022,www.hongkonghouse.ca,,,,,,L1H4G7,,Full service Chinese restaurant.,89,Simcoe,Street,South,Oshawa,POINT (-78.86220478165137 43.89530933776395),-78.86220478165137,43.89530933776395
39405,,Oshawa,Ontario,671744.87,4862398.4,603175,Aids Committee of Durham Region,L1H4G7,2019-07-12,2019-07-16,813210.0,Grant-making and giving services,9055761445,www.aidsdurham.com,,,,,,,,Support services for people living with HIV and prevention services for those at risk.,115,Simcoe,Street,South,Oshawa,POINT (-78.86165009744401 43.894683570350445),-78.86165009744401,43.894683570350445
39406,,Pickering,Ontario,653856.38,4855392.63,7625,Trade Secrets,L1V1B8,2019-07-15,2019-07-15,448199.0,All other clothing stores,9054206177,www.tradesecrets.ca,,,,,,L1V1B8,,"Retail and hair stylist, professional hair product.",1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39407,,Pickering,Ontario,653856.38,4855392.63,7821,Cinnabon,L1V1B8,2019-07-15,2019-07-15,722512.0,Limited-service eating places,9058310795,www.cinnabon.ca,,,,,,L1V1B8,71,Sells cinnamon buns and other pastries.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39408,,Pickering,Ontario,653856.38,4855392.63,7748,Vivah,L1V1B8,2019-07-15,2019-07-15,448310.0,Jewellery stores,9058315241,www.vivahjewellery.com,,,,,,L1V1B8,219k,Jewelry retailer.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39409,,Pickering,Ontario,653856.38,4855392.63,7752,Tristan,L1V1B8,2019-07-15,2019-07-15,448140.0,Family clothing stores,9058318156,www.tristanstyle.com,,,,,,L1V1B8,222,Unisex clothimg. Retail.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39410,9054204199,Pickering,Ontario,653856.38,4855392.63,7670,Scotiabank,L1V1B8,2019-07-15,2019-07-15,522111.0,Personal and commercial banking industry,9054207550,www.scotiabank.ca,,,,,,L1V1B8,110-112A,Personal banking services.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39411,,Pickering,Ontario,653856.38,4855392.63,7696,Sirens,L1V1B8,2019-07-15,2019-07-15,448120.0,Women's clothing stores,9058379443,www.urbanplanet.com,,,,,,L1V1B8,141,Womens clothing store.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39412,9054202284,Pickering,Ontario,653856.38,4855392.63,7694,Cellspoint,L1V1B8,2019-07-15,2019-07-15,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),9054200084,www.cellspoint.ca,,,,,,L1V1B8,139A,Cellphone accessories retailer,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
39413,,Pickering,Ontario,653856.38,4855392.63,7693,Dairy Queen,L1V1B8,2019-07-15,2019-07-15,722512.0,Limited-service eating places,9058397727,www.dqpickering.com,,,,,,L1V1B8,139,Ice cream parlour and fast food.,1355,Kingston,Road,,Pickering,POINT (-79.08626371309147 43.83559104965812),-79.08626371309147,43.83559104965812
